material_id,formula_pretty,formula_match_key,elements,elements_list,material_family_key,material_family_match_key,is_stable,is_metal,symmetry,cluster_label,elements_parsed,formula_elements_ordered,primary_element_symbol,primary_element_name,single_element_name,candidate_price_keys,price_match_key,price_material,cost,unit,year,match_type,match_confidence,cluster_cost_percentile,cost_rank_within_cluster,cost_class_within_cluster
mp-1197426,ZnP14Pb,znp14pb,"['P', 'Pb', 'Zn']","['P', 'Pb', 'Zn']",P_Pb_Zn,p_pb_zn,True,False,Orthorhombic,0,"['P', 'Pb', 'Zn']","['Zn', 'P', 'Pb']",Zn,zinc,,"['zinc', 'phosphate_rock', 'lead']",zinc,Zinc,2867.52833333333,($/mt),2025.0,primary_element_proxy,medium,0.5703125,5,medium_cost
mp-1203210,ZnTeH12Se3N4,znteh12se3n4,"['H', 'N', 'Se', 'Te', 'Zn']","['H', 'N', 'Se', 'Te', 'Zn']",H_N_Se_Te_Zn,h_n_se_te_zn,True,False,Orthorhombic,0,"['H', 'N', 'Se', 'Te', 'Zn']","['Zn', 'Te', 'H', 'Se', 'N']",Zn,zinc,,['zinc'],zinc,Zinc,2867.52833333333,($/mt),2025.0,primary_element_proxy,medium,0.5703125,5,medium_cost
mp-680580,Zn3As2,zn3as2,"['As', 'Zn']","['As', 'Zn']",As_Zn,as_zn,True,False,Tetragonal,0,"['As', 'Zn']","['Zn', 'As']",Zn,zinc,,['zinc'],zinc,Zinc,2867.52833333333,($/mt),2025.0,primary_element_proxy,medium,0.5703125,5,medium_cost
mp-557130,Zn2TeCl2O3,zn2tecl2o3,"['Cl', 'O', 'Te', 'Zn']","['Cl', 'O', 'Te', 'Zn']",Cl_O_Te_Zn,cl_o_te_zn,True,False,Orthorhombic,0,"['Cl', 'O', 'Te', 'Zn']","['Zn', 'Te', 'Cl', 'O']",Zn,zinc,,['zinc'],zinc,Zinc,2867.52833333333,($/mt),2025.0,primary_element_proxy,medium,0.5703125,5,medium_cost
mp-558350,Zn2TeBr2O3,zn2tebr2o3,"['Br', 'O', 'Te', 'Zn']","['Br', 'O', 'Te', 'Zn']",Br_O_Te_Zn,br_o_te_zn,True,False,Orthorhombic,0,"['Br', 'O', 'Te', 'Zn']","['Zn', 'Te', 'Br', 'O']",Zn,zinc,,['zinc'],zinc,Zinc,2867.52833333333,($/mt),2025.0,primary_element_proxy,medium,0.5703125,5,medium_cost
mp-1207534,Zn3Cd3(TeO6)2,zn3cd3_teo6_2,"['Cd', 'O', 'Te', 'Zn']","['Cd', 'O', 'Te', 'Zn']",Cd_O_Te_Zn,cd_o_te_zn,True,False,Cubic,0,"['Cd', 'O', 'Te', 'Zn']","['Zn', 'Cd', 'Te', 'O']",Zn,zinc,,['zinc'],zinc,Zinc,2867.52833333333,($/mt),2025.0,primary_element_proxy,medium,0.5703125,5,medium_cost
mp-723044,ZnH12N3Cl5,znh12n3cl5,"['Cl', 'H', 'N', 'Zn']","['Cl', 'H', 'N', 'Zn']",Cl_H_N_Zn,cl_h_n_zn,True,False,Orthorhombic,0,"['Cl', 'H', 'N', 'Zn']","['Zn', 'H', 'N', 'Cl']",Zn,zinc,,['zinc'],zinc,Zinc,2867.52833333333,($/mt),2025.0,primary_element_proxy,medium,0.5703125,5,medium_cost
mp-1200803,ZnH2N2O7,znh2n2o7,"['H', 'N', 'O', 'Zn']","['H', 'N', 'O', 'Zn']",H_N_O_Zn,h_n_o_zn,True,False,Orthorhombic,0,"['H', 'N', 'O', 'Zn']","['Zn', 'H', 'N', 'O']",Zn,zinc,,['zinc'],zinc,Zinc,2867.52833333333,($/mt),2025.0,primary_element_proxy,medium,0.5703125,5,medium_cost
mp-1195558,Zn(H15N8)2,zn_h15n8_2,"['H', 'N', 'Zn']","['H', 'N', 'Zn']",H_N_Zn,h_n_zn,True,False,Monoclinic,0,"['H', 'N', 'Zn']","['Zn', 'H', 'N']",Zn,zinc,,['zinc'],zinc,Zinc,2867.52833333333,($/mt),2025.0,primary_element_proxy,medium,0.5703125,5,medium_cost
mp-559319,Zn2P2O7,zn2p2o7,"['O', 'P', 'Zn']","['O', 'P', 'Zn']",O_P_Zn,o_p_zn,True,False,Orthorhombic,0,"['O', 'P', 'Zn']","['Zn', 'P', 'O']",Zn,zinc,,"['zinc', 'phosphate_rock']",zinc,Zinc,2867.52833333333,($/mt),2025.0,primary_element_proxy,medium,0.5703125,5,medium_cost
mp-759925,Zn2Hg2H2Se2O11,zn2hg2h2se2o11,"['H', 'Hg', 'O', 'Se', 'Zn']","['H', 'Hg', 'O', 'Se', 'Zn']",H_Hg_O_Se_Zn,h_hg_o_se_zn,True,False,Orthorhombic,0,"['H', 'Hg', 'O', 'Se', 'Zn']","['Zn', 'Hg', 'H', 'Se', 'O']",Zn,zinc,,['zinc'],zinc,Zinc,2867.52833333333,($/mt),2025.0,primary_element_proxy,medium,0.5703125,5,medium_cost
mp-779594,Zn2As2O7,zn2as2o7,"['As', 'O', 'Zn']","['As', 'O', 'Zn']",As_O_Zn,as_o_zn,True,False,Orthorhombic,0,"['As', 'O', 'Zn']","['Zn', 'As', 'O']",Zn,zinc,,['zinc'],zinc,Zinc,2867.52833333333,($/mt),2025.0,primary_element_proxy,medium,0.5703125,5,medium_cost
mp-24694,Zn(H2N)2,zn_h2n_2,"['H', 'N', 'Zn']","['H', 'N', 'Zn']",H_N_Zn,h_n_zn,True,False,Tetragonal,0,"['H', 'N', 'Zn']","['Zn', 'H', 'N']",Zn,zinc,,['zinc'],zinc,Zinc,2867.52833333333,($/mt),2025.0,primary_element_proxy,medium,0.5703125,5,medium_cost
mp-706995,ZnCoH18N6Cl5,zncoh18n6cl5,"['Cl', 'Co', 'H', 'N', 'Zn']","['Cl', 'Co', 'H', 'N', 'Zn']",Cl_Co_H_N_Zn,cl_co_h_n_zn,True,False,Orthorhombic,0,"['Cl', 'Co', 'H', 'N', 'Zn']","['Zn', 'Co', 'H', 'N', 'Cl']",Zn,zinc,,['zinc'],zinc,Zinc,2867.52833333333,($/mt),2025.0,primary_element_proxy,medium,0.5703125,5,medium_cost
mp-1205290,Zn6Ru,zn6ru,"['Ru', 'Zn']","['Ru', 'Zn']",Ru_Zn,ru_zn,True,False,Cubic,0,"['Ru', 'Zn']","['Zn', 'Ru']",Zn,zinc,,['zinc'],zinc,Zinc,2867.52833333333,($/mt),2025.0,primary_element_proxy,medium,0.5703125,5,medium_cost
mp-1208176,Zn61Pd8,zn61pd8,"['Pd', 'Zn']","['Pd', 'Zn']",Pd_Zn,pd_zn,True,True,Orthorhombic,0,"['Pd', 'Zn']","['Zn', 'Pd']",Zn,zinc,,['zinc'],zinc,Zinc,2867.52833333333,($/mt),2025.0,primary_element_proxy,medium,0.5703125,5,medium_cost
mp-644828,AuXe2F17,auxe2f17,"['Au', 'F', 'Xe']","['Au', 'F', 'Xe']",Au_F_Xe,au_f_xe,True,False,Orthorhombic,0,"['Au', 'F', 'Xe']","['Au', 'Xe', 'F']",Au,gold,,['gold'],gold,Gold,3441.50583333333,($/troy oz),2025.0,primary_element_proxy,medium,0.65625,6,medium_cost
mp-1200181,Cu2As9P3S9I2,cu2as9p3s9i2,"['As', 'Cu', 'I', 'P', 'S']","['As', 'Cu', 'I', 'P', 'S']",As_Cu_I_P_S,as_cu_i_p_s,True,False,Monoclinic,0,"['As', 'Cu', 'I', 'P', 'S']","['Cu', 'As', 'P', 'S', 'I']",Cu,copper,,"['copper', 'phosphate_rock']",copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.7421875,7,medium_cost
mp-1196623,Cu3Ag2Bi7Pb3S16,cu3ag2bi7pb3s16,"['Ag', 'Bi', 'Cu', 'Pb', 'S']","['Ag', 'Bi', 'Cu', 'Pb', 'S']",Ag_Bi_Cu_Pb_S,ag_bi_cu_pb_s,True,False,Monoclinic,0,"['Ag', 'Bi', 'Cu', 'Pb', 'S']","['Cu', 'Ag', 'Bi', 'Pb', 'S']",Cu,copper,,"['copper', 'silver', 'lead']",copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.7421875,7,medium_cost
mp-570817,Cu2P8Se3I2,cu2p8se3i2,"['Cu', 'I', 'P', 'Se']","['Cu', 'I', 'P', 'Se']",Cu_I_P_Se,cu_i_p_se,True,False,Orthorhombic,0,"['Cu', 'I', 'P', 'Se']","['Cu', 'P', 'Se', 'I']",Cu,copper,,"['copper', 'phosphate_rock']",copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.7421875,7,medium_cost
mp-683899,Cu2P8Se3Br2,cu2p8se3br2,"['Br', 'Cu', 'P', 'Se']","['Br', 'Cu', 'P', 'Se']",Br_Cu_P_Se,br_cu_p_se,True,False,Orthorhombic,0,"['Br', 'Cu', 'P', 'Se']","['Cu', 'P', 'Se', 'Br']",Cu,copper,,"['copper', 'phosphate_rock']",copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.7421875,7,medium_cost
mp-557905,Cu3Mo8Br2O23,cu3mo8br2o23,"['Br', 'Cu', 'Mo', 'O']","['Br', 'Cu', 'Mo', 'O']",Br_Cu_Mo_O,br_cu_mo_o,True,False,Orthorhombic,0,"['Br', 'Cu', 'Mo', 'O']","['Cu', 'Mo', 'Br', 'O']",Cu,copper,,['copper'],copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.7421875,7,medium_cost
mp-1197298,CuAs12P4S12Cl,cuas12p4s12cl,"['As', 'Cl', 'Cu', 'P', 'S']","['As', 'Cl', 'Cu', 'P', 'S']",As_Cl_Cu_P_S,as_cl_cu_p_s,True,False,Trigonal,0,"['As', 'Cl', 'Cu', 'P', 'S']","['Cu', 'As', 'P', 'S', 'Cl']",Cu,copper,,"['copper', 'phosphate_rock']",copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.7421875,7,medium_cost
mp-1197719,CuAs12P4S12Br,cuas12p4s12br,"['As', 'Br', 'Cu', 'P', 'S']","['As', 'Br', 'Cu', 'P', 'S']",As_Br_Cu_P_S,as_br_cu_p_s,True,False,Trigonal,0,"['As', 'Br', 'Cu', 'P', 'S']","['Cu', 'As', 'P', 'S', 'Br']",Cu,copper,,"['copper', 'phosphate_rock']",copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.7421875,7,medium_cost
mp-1200788,Cu3P8(Se2Br)3,cu3p8_se2br_3,"['Br', 'Cu', 'P', 'Se']","['Br', 'Cu', 'P', 'Se']",Br_Cu_P_Se,br_cu_p_se,True,False,Orthorhombic,0,"['Br', 'Cu', 'P', 'Se']","['Cu', 'P', 'Se', 'Br']",Cu,copper,,"['copper', 'phosphate_rock']",copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.7421875,7,medium_cost
mp-559558,Cu3P8(S2Cl)3,cu3p8_s2cl_3,"['Cl', 'Cu', 'P', 'S']","['Cl', 'Cu', 'P', 'S']",Cl_Cu_P_S,cl_cu_p_s,True,False,Orthorhombic,0,"['Cl', 'Cu', 'P', 'S']","['Cu', 'P', 'S', 'Cl']",Cu,copper,,"['copper', 'phosphate_rock']",copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.7421875,7,medium_cost
mp-680446,Cu3P4Se4Br3,cu3p4se4br3,"['Br', 'Cu', 'P', 'Se']","['Br', 'Cu', 'P', 'Se']",Br_Cu_P_Se,br_cu_p_se,True,False,Monoclinic,0,"['Br', 'Cu', 'P', 'Se']","['Cu', 'P', 'Se', 'Br']",Cu,copper,,"['copper', 'phosphate_rock']",copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.7421875,7,medium_cost
mp-565597,Cu3P4S4I3,cu3p4s4i3,"['Cu', 'I', 'P', 'S']","['Cu', 'I', 'P', 'S']",Cu_I_P_S,cu_i_p_s,True,False,Hexagonal,0,"['Cu', 'I', 'P', 'S']","['Cu', 'P', 'S', 'I']",Cu,copper,,"['copper', 'phosphate_rock']",copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.7421875,7,medium_cost
mp-679930,Cu3P15I2,cu3p15i2,"['Cu', 'I', 'P']","['Cu', 'I', 'P']",Cu_I_P,cu_i_p,True,False,Monoclinic,0,"['Cu', 'I', 'P']","['Cu', 'P', 'I']",Cu,copper,,"['copper', 'phosphate_rock']",copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.7421875,7,medium_cost
mp-29557,CuW3Cl7,cuw3cl7,"['Cl', 'Cu', 'W']","['Cl', 'Cu', 'W']",Cl_Cu_W,cl_cu_w,True,False,Cubic,0,"['Cl', 'Cu', 'W']","['Cu', 'W', 'Cl']",Cu,copper,,['copper'],copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.7421875,7,medium_cost
mp-23370,CuW3Br7,cuw3br7,"['Br', 'Cu', 'W']","['Br', 'Cu', 'W']",Br_Cu_W,br_cu_w,True,False,Cubic,0,"['Br', 'Cu', 'W']","['Cu', 'W', 'Br']",Cu,copper,,['copper'],copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.7421875,7,medium_cost
mp-1196390,CuSb3XeF23,cusb3xef23,"['Cu', 'F', 'Sb', 'Xe']","['Cu', 'F', 'Sb', 'Xe']",Cu_F_Sb_Xe,cu_f_sb_xe,True,False,Monoclinic,0,"['Cu', 'F', 'Sb', 'Xe']","['Cu', 'Sb', 'Xe', 'F']",Cu,copper,,['copper'],copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.7421875,7,medium_cost
mp-29440,CuMo3I7,cumo3i7,"['Cu', 'I', 'Mo']","['Cu', 'I', 'Mo']",Cu_I_Mo,cu_i_mo,True,False,Orthorhombic,0,"['Cu', 'I', 'Mo']","['Cu', 'Mo', 'I']",Cu,copper,,['copper'],copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.7421875,7,medium_cost
mp-568397,CuMo3Cl7,cumo3cl7,"['Cl', 'Cu', 'Mo']","['Cl', 'Cu', 'Mo']",Cl_Cu_Mo,cl_cu_mo,True,False,Cubic,0,"['Cl', 'Cu', 'Mo']","['Cu', 'Mo', 'Cl']",Cu,copper,,['copper'],copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.7421875,7,medium_cost
mp-571184,CuMo3Br7,cumo3br7,"['Br', 'Cu', 'Mo']","['Br', 'Cu', 'Mo']",Br_Cu_Mo,br_cu_mo,True,False,Cubic,0,"['Br', 'Cu', 'Mo']","['Cu', 'Mo', 'Br']",Cu,copper,,['copper'],copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.7421875,7,medium_cost
mp-1213613,CuH2CN2Cl,cuh2cn2cl,"['C', 'Cl', 'Cu', 'H', 'N']","['C', 'Cl', 'Cu', 'H', 'N']",C_Cl_Cu_H_N,c_cl_cu_h_n,True,False,Orthorhombic,0,"['C', 'Cl', 'Cu', 'H', 'N']","['Cu', 'H', 'C', 'N', 'Cl']",Cu,copper,,['copper'],copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.7421875,7,medium_cost
mp-1198103,CuAs7PS7Br,cuas7ps7br,"['As', 'Br', 'Cu', 'P', 'S']","['As', 'Br', 'Cu', 'P', 'S']",As_Br_Cu_P_S,as_br_cu_p_s,True,False,Monoclinic,0,"['As', 'Br', 'Cu', 'P', 'S']","['Cu', 'As', 'P', 'S', 'Br']",Cu,copper,,"['copper', 'phosphate_rock']",copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.7421875,7,medium_cost
mp-1202966,CuAs2H3OF13,cuas2h3of13,"['As', 'Cu', 'F', 'H', 'O']","['As', 'Cu', 'F', 'H', 'O']",As_Cu_F_H_O,as_cu_f_h_o,True,False,Orthorhombic,0,"['As', 'Cu', 'F', 'H', 'O']","['Cu', 'As', 'H', 'O', 'F']",Cu,copper,,['copper'],copper,Copper,9947.305,($/mt),2025.0,primary_element_proxy,medium,0.7421875,7,medium_cost
mp-1202294,NiP2H2O7,nip2h2o7,"['H', 'Ni', 'O', 'P']","['H', 'Ni', 'O', 'P']",H_Ni_O_P,h_ni_o_p,True,False,Monoclinic,0,"['H', 'Ni', 'O', 'P']","['Ni', 'P', 'H', 'O']",Ni,nickel,,"['nickel', 'phosphate_rock']",nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.86328125,8,high_cost
mp-735541,NiSn2H12(OF)6,nisn2h12_of_6,"['F', 'H', 'Ni', 'O', 'Sn']","['F', 'H', 'Ni', 'O', 'Sn']",F_H_Ni_O_Sn,f_h_ni_o_sn,True,False,Triclinic,0,"['F', 'H', 'Ni', 'O', 'Sn']","['Ni', 'Sn', 'H', 'O', 'F']",Ni,nickel,,"['nickel', 'tin']",nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.86328125,8,high_cost
mp-24577,NiSnH12(OF)6,nisnh12_of_6,"['F', 'H', 'Ni', 'O', 'Sn']","['F', 'H', 'Ni', 'O', 'Sn']",F_H_Ni_O_Sn,f_h_ni_o_sn,True,False,Trigonal,0,"['F', 'H', 'Ni', 'O', 'Sn']","['Ni', 'Sn', 'H', 'O', 'F']",Ni,nickel,,"['nickel', 'tin']",nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.86328125,8,high_cost
mp-1195453,NiSb3XeF23,nisb3xef23,"['F', 'Ni', 'Sb', 'Xe']","['F', 'Ni', 'Sb', 'Xe']",F_Ni_Sb_Xe,f_ni_sb_xe,True,False,Monoclinic,0,"['F', 'Ni', 'Sb', 'Xe']","['Ni', 'Sb', 'Xe', 'F']",Ni,nickel,,['nickel'],nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.86328125,8,high_cost
mp-683937,Ni13Sn8P3,ni13sn8p3,"['Ni', 'P', 'Sn']","['Ni', 'P', 'Sn']",Ni_P_Sn,ni_p_sn,True,True,Triclinic,0,"['Ni', 'P', 'Sn']","['Ni', 'Sn', 'P']",Ni,nickel,,"['nickel', 'phosphate_rock', 'tin']",nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.86328125,8,high_cost
mp-556221,Ni(XeF7)4,ni_xef7_4,"['F', 'Ni', 'Xe']","['F', 'Ni', 'Xe']",F_Ni_Xe,f_ni_xe,True,False,Monoclinic,0,"['F', 'Ni', 'Xe']","['Ni', 'Xe', 'F']",Ni,nickel,,['nickel'],nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.86328125,8,high_cost
mp-654447,Ni(XeF8)2,ni_xef8_2,"['F', 'Ni', 'Xe']","['F', 'Ni', 'Xe']",F_Ni_Xe,f_ni_xe,True,False,Orthorhombic,0,"['F', 'Ni', 'Xe']","['Ni', 'Xe', 'F']",Ni,nickel,,['nickel'],nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.86328125,8,high_cost
mp-705872,Ni17(As3O16)2,ni17_as3o16_2,"['As', 'Ni', 'O']","['As', 'Ni', 'O']",As_Ni_O,as_ni_o,True,False,Monoclinic,0,"['As', 'Ni', 'O']","['Ni', 'As', 'O']",Ni,nickel,,['nickel'],nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.86328125,8,high_cost
mp-1204674,Ni9Te5(PbO5)6,ni9te5_pbo5_6,"['Ni', 'O', 'Pb', 'Te']","['Ni', 'O', 'Pb', 'Te']",Ni_O_Pb_Te,ni_o_pb_te,True,False,Hexagonal,0,"['Ni', 'O', 'Pb', 'Te']","['Ni', 'Te', 'Pb', 'O']",Ni,nickel,,"['nickel', 'lead']",nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.86328125,8,high_cost
mp-1180537,NiH12(ClO6)2,nih12_clo6_2,"['Cl', 'H', 'Ni', 'O']","['Cl', 'H', 'Ni', 'O']",Cl_H_Ni_O,cl_h_ni_o,True,False,Cubic,0,"['Cl', 'H', 'Ni', 'O']","['Ni', 'H', 'Cl', 'O']",Ni,nickel,,['nickel'],nickel,Nickel,15162.1583333333,($/mt),2025.0,primary_element_proxy,medium,0.86328125,8,high_cost
mp-759223,Sn(SO4)2,sn_so4_2,"['O', 'S', 'Sn']","['O', 'S', 'Sn']",O_S_Sn,o_s_sn,True,False,Orthorhombic,0,"['O', 'S', 'Sn']","['Sn', 'S', 'O']",Sn,tin,,['tin'],tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.953125,9,high_cost
mp-1203896,Sn21H14(Cl4O5)4,sn21h14_cl4o5_4,"['Cl', 'H', 'O', 'Sn']","['Cl', 'H', 'O', 'Sn']",Cl_H_O_Sn,cl_h_o_sn,True,False,Trigonal,0,"['Cl', 'H', 'O', 'Sn']","['Sn', 'H', 'Cl', 'O']",Sn,tin,,['tin'],tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.953125,9,high_cost
mp-16403,SnHgP14,snhgp14,"['Hg', 'P', 'Sn']","['Hg', 'P', 'Sn']",Hg_P_Sn,hg_p_sn,True,False,Orthorhombic,0,"['Hg', 'P', 'Sn']","['Sn', 'Hg', 'P']",Sn,tin,,"['tin', 'phosphate_rock']",tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.953125,9,high_cost
mp-559064,SnP2(Cl5O)2,snp2_cl5o_2,"['Cl', 'O', 'P', 'Sn']","['Cl', 'O', 'P', 'Sn']",Cl_O_P_Sn,cl_o_p_sn,True,False,Orthorhombic,0,"['Cl', 'O', 'P', 'Sn']","['Sn', 'P', 'Cl', 'O']",Sn,tin,,"['tin', 'phosphate_rock']",tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.953125,9,high_cost
mp-570135,SnHg7(P2Br3)2,snhg7_p2br3_2,"['Br', 'Hg', 'P', 'Sn']","['Br', 'Hg', 'P', 'Sn']",Br_Hg_P_Sn,br_hg_p_sn,True,False,Cubic,0,"['Br', 'Hg', 'P', 'Sn']","['Sn', 'Hg', 'P', 'Br']",Sn,tin,,"['tin', 'phosphate_rock']",tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.953125,9,high_cost
mp-1195064,Sn2H22S6N4O3,sn2h22s6n4o3,"['H', 'N', 'O', 'S', 'Sn']","['H', 'N', 'O', 'S', 'Sn']",H_N_O_S_Sn,h_n_o_s_sn,True,False,Tetragonal,0,"['H', 'N', 'O', 'S', 'Sn']","['Sn', 'H', 'S', 'N', 'O']",Sn,tin,,['tin'],tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.953125,9,high_cost
mp-23386,Sn2SI2,sn2si2,"['I', 'S', 'Sn']","['I', 'S', 'Sn']",I_S_Sn,i_s_sn,True,False,Orthorhombic,0,"['I', 'S', 'Sn']","['Sn', 'S', 'I']",Sn,tin,,['tin'],tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.953125,9,high_cost
mp-1198288,Sn2Bi2O7,sn2bi2o7,"['Bi', 'O', 'Sn']","['Bi', 'O', 'Sn']",Bi_O_Sn,bi_o_sn,True,False,Trigonal,0,"['Bi', 'O', 'Sn']","['Sn', 'Bi', 'O']",Sn,tin,,['tin'],tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.953125,9,high_cost
mp-28271,Sn5BF13,sn5bf13,"['B', 'F', 'Sn']","['B', 'F', 'Sn']",B_F_Sn,b_f_sn,True,False,Monoclinic,0,"['B', 'F', 'Sn']","['Sn', 'B', 'F']",Sn,tin,,['tin'],tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.953125,9,high_cost
mp-1199443,SnH6C(NCl)3,snh6c_ncl_3,"['C', 'Cl', 'H', 'N', 'Sn']","['C', 'Cl', 'H', 'N', 'Sn']",C_Cl_H_N_Sn,c_cl_h_n_sn,True,False,Orthorhombic,0,"['C', 'Cl', 'H', 'N', 'Sn']","['Sn', 'H', 'C', 'N', 'Cl']",Sn,tin,,['tin'],tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.953125,9,high_cost
mp-567185,SnHg6(As2Br3)2,snhg6_as2br3_2,"['As', 'Br', 'Hg', 'Sn']","['As', 'Br', 'Hg', 'Sn']",As_Br_Hg_Sn,as_br_hg_sn,True,False,Cubic,0,"['As', 'Br', 'Hg', 'Sn']","['Sn', 'Hg', 'As', 'Br']",Sn,tin,,['tin'],tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.953125,9,high_cost
mp-568612,SnHg6(P2Cl3)2,snhg6_p2cl3_2,"['Cl', 'Hg', 'P', 'Sn']","['Cl', 'Hg', 'P', 'Sn']",Cl_Hg_P_Sn,cl_hg_p_sn,True,False,Cubic,0,"['Cl', 'Hg', 'P', 'Sn']","['Sn', 'Hg', 'P', 'Cl']",Sn,tin,,"['tin', 'phosphate_rock']",tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.953125,9,high_cost
mp-571478,SnHg7(As2I3)2,snhg7_as2i3_2,"['As', 'Hg', 'I', 'Sn']","['As', 'Hg', 'I', 'Sn']",As_Hg_I_Sn,as_hg_i_sn,True,False,Cubic,0,"['As', 'Hg', 'I', 'Sn']","['Sn', 'Hg', 'As', 'I']",Sn,tin,,['tin'],tin,Tin,34058.8358333333,($/mt),2025.0,primary_element_proxy,medium,0.953125,9,high_cost
mp-861942,Ag2GePbS4,ag2gepbs4,"['Ag', 'Ge', 'Pb', 'S']","['Ag', 'Ge', 'Pb', 'S']",Ag_Ge_Pb_S,ag_ge_pb_s,True,False,Orthorhombic,1,"['Ag', 'Ge', 'Pb', 'S']","['Ag', 'Ge', 'Pb', 'S']",Ag,silver,,"['silver', 'lead']",silver,Silver,39.80466666667,($/troy oz),2025.0,primary_element_proxy,medium,0.08038585209003216,1,low_cost
mp-9900,Ag2GeS3,ag2ges3,"['Ag', 'Ge', 'S']","['Ag', 'Ge', 'S']",Ag_Ge_S,ag_ge_s,True,False,Orthorhombic,1,"['Ag', 'Ge', 'S']","['Ag', 'Ge', 'S']",Ag,silver,,['silver'],silver,Silver,39.80466666667,($/troy oz),2025.0,primary_element_proxy,medium,0.08038585209003216,1,low_cost
mp-1229141,Ag2HgGeS4,ag2hgges4,"['Ag', 'Ge', 'Hg', 'S']","['Ag', 'Ge', 'Hg', 'S']",Ag_Ge_Hg_S,ag_ge_hg_s,True,False,Monoclinic,1,"['Ag', 'Ge', 'Hg', 'S']","['Ag', 'Hg', 'Ge', 'S']",Ag,silver,,['silver'],silver,Silver,39.80466666667,($/troy oz),2025.0,primary_element_proxy,medium,0.08038585209003216,1,low_cost
mp-23485,Ag2HgI4,ag2hgi4,"['Ag', 'Hg', 'I']","['Ag', 'Hg', 'I']",Ag_Hg_I,ag_hg_i,True,False,Tetragonal,1,"['Ag', 'Hg', 'I']","['Ag', 'Hg', 'I']",Ag,silver,,['silver'],silver,Silver,39.80466666667,($/troy oz),2025.0,primary_element_proxy,medium,0.08038585209003216,1,low_cost
mp-556866,Ag2HgSI2,ag2hgsi2,"['Ag', 'Hg', 'I', 'S']","['Ag', 'Hg', 'I', 'S']",Ag_Hg_I_S,ag_hg_i_s,True,False,Orthorhombic,1,"['Ag', 'Hg', 'I', 'S']","['Ag', 'Hg', 'S', 'I']",Ag,silver,,['silver'],silver,Silver,39.80466666667,($/troy oz),2025.0,primary_element_proxy,medium,0.08038585209003216,1,low_cost
